The murky water of this swampy lake looks very uninviting.	The murky water of this swampy lake looks very uninviting.
Large, mossy trees grow around this small, swampy lake.	Large, mossy trees grow around this small, swampy lake.
What a pretty bed of wildflowers.	What a pretty bed of wildflowers.
An ordinary tree stands watch at the top of the hill.	An ordinary tree stands watch at the top of the hill.
There's a bit of undergrowth scattered around the base of the tree.	There's a bit of undergrowth scattered around the base of the tree.
There are many beautiful trees around Daventry.	There are many beautiful trees around Daventry.
The swift river gushes through this deep gully.	The swift river gushes through this deep gully.
spinning wheel	spinning wheel
pile of gold	pile of gold
pile of straw	pile of straw
hole in tree	hole in tree
Several nice bushes and plants surround the gnome's home.	Several nice bushes and plants surround the gnome's home.
The small, rickety wooden bridge is very old, but quite solid enough to support many times your weight.	The small, rickety wooden bridge is very old, but quite solid enough to support many times your weight.
Many mature, graceful trees line the river's banks.	Many mature, graceful trees line the river's banks.
Why, look! It's a tiny little baby tree!	Why, look! It's a tiny little baby tree!
A number of ordinary rocks sit in a pile here by the riverside.	A number of ordinary rocks sit in a pile here by the riverside.
This cluster of rocks by the river's edge controls the flow of the river.	This cluster of rocks by the river's edge controls the flow of the river.
A large, healthy bush sits by the river.	A large, healthy bush sits by the river.
The river ripples past the rocks.	The river ripples past the rocks.
A few rocks project above the surface of the wildly flowing river.	A few rocks project above the surface of the wildly flowing river.
You see lush plants and bushes throughout the kingdom of Daventry.	You see lush plants and bushes throughout the kingdom of Daventry.
It is an old stone bridge, worn smooth by the ravages of weather and time.	It is an old stone bridge, worn smooth by the ravages of weather and time.
These rocky banks are damp and slippery.  Be careful not to come too close!	These rocky banks are damp and slippery.  Be careful not to come too close!
oak tree	oak tree
A stand of lovely golden oaks line the riverbank.	A stand of lovely golden oaks line the riverbank.
There is a beautiful pine tree by the clear blue lake.	There is a beautiful pine tree by the clear blue lake.
Several pretty trees stand by the lakeside, offering shade and beauty to wandering adventurers.	Several pretty trees stand by the lakeside, offering shade and beauty to wandering adventurers.
Rocks lie along the edge of the lake, adding to the quiet serenity of the area.	Rocks lie along the edge of the lake, adding to the quiet serenity of the area.
Some pretty flowering bushes grow in a bunch near the lake's edge.	Some pretty flowering bushes grow in a bunch near the lake's edge.
There are still a few graceful pines standing near the woodcutter's cottage.	There are still a few graceful pines standing near the woodcutter's cottage.
These tree stumps sit where mighty trees once stood.	These tree stumps sit where mighty trees once stood.
This crude porch looks like it has seen better days.	This crude porch looks like it has seen better days.
Bushes grow here and there around the front of the woodcutter's house.	Bushes grow here and there around the front of the woodcutter's house.
The tree was cut from this stump long ago.	The tree was cut from this stump long ago.
This old cottage is sagging and in great need of repair.	This old cottage is sagging and in great need of repair.
This log, felled long ago, awaits the woodcutter's fire.	This log, felled long ago, awaits the woodcutter's fire.
This beautiful pine tree adorns the woodcutter's back yard.	This beautiful pine tree adorns the woodcutter's back yard.
Some large trees still overhang the woodcutter's house.	Some large trees still overhang the woodcutter's house.
There is a moldering old stump here, rotting to pieces.	There is a moldering old stump here, rotting to pieces.
The trees here are stunted and twisted.  They give you the heebie-jeebies.	The trees here are stunted and twisted.  They give you the heebie-jeebies.
There are numerous small rocks and boulders in this part of the forest.	There are numerous small rocks and boulders in this part of the forest.
Even in this slightly dismal part of the forest, the bushes grow well in the bright Daventry sun.	Even in this slightly dismal part of the forest, the bushes grow well in the bright Daventry sun.
Several unimpressive little trees have grown in the sandy soil of the forest.	Several unimpressive little trees have grown in the sandy soil of the forest.
castle	castle
rock in river	rock in river
There's an impressive cliff here, overlooking the castle and the small waterfall.	There's an impressive cliff here, overlooking the castle and the small waterfall.
This is just one of the many leafy bushes growing throughout the countryside.	This is just one of the many leafy bushes growing throughout the countryside.
This is a wild and perilous raging river, filled with jagged boulders and treacherous rapids.	This is a wild and perilous raging river, filled with jagged boulders and treacherous rapids.
An old tree hangs over the river's rapids.	An old tree hangs over the river's rapids.
This extremely old tree stump has nearly splintered completely away.	This extremely old tree stump has nearly splintered completely away.
The steep face of the cliff is sheer, featureless rock.	The steep face of the cliff is sheer, featureless rock.
A small, commonplace bush grows by the hole in the ground.	A small, commonplace bush grows by the hole in the ground.
Several small, ordinary rocks are scattered around the part of the forest.	Several small, ordinary rocks are scattered around the part of the forest.
Plenty of thick, healthy shrubbery grows here.	Plenty of thick, healthy shrubbery grows here.
You've sunk your chances for saving Daventry.	You've sunk your chances for saving Daventry.
The sides of the well are damp and covered with algae and lichen.	The sides of the well are damp and covered with algae and lichen.
The well-water is cold and clear.	The well-water is cold and clear.
fire ball	fire ball
dragon's head	dragon's head
Your shield melted from the intensity of the dragon's flames!  Looks like the dragon made an ash out of you.	Your shield melted from the intensity of the dragon's flames!  Looks like the dragon made an ash out of you.
By venturing too close to the dragon's flame, you made an ash out of yourself.	By venturing too close to the dragon's flame, you made an ash out of yourself.
Well, well, well!  Water you going to do now?	Well, well, well!  Water you going to do now?
royal subject	royal subject
person's head	person's head
Thick, puffy clouds can be found everywhere you look up here, as you might expect!	Thick, puffy clouds can be found everywhere you look up here, as you might expect!
These weirdly-shaped trees tower over you.	These weirdly-shaped trees tower over you.
Clouds rim the land here.  Wispy towards the edges, they appear to grow thicker in the distance.	Clouds rim the land here.  Wispy towards the edges, they appear to grow thicker in the distance.
The trees here are astonishingly tall; they loom over the land above the clouds.  You can barely see the tops!	The trees here are astonishingly tall; they loom over the land above the clouds.  You can barely see the tops!
